"seqnames","start","end","width","strand","chr","CpG_count","mean_group1","mean_group2","logFC","logCPM","PValue","FDR","fold_change","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","contrast","direction"
"chr8",143308501,143309000,500,"*","8",19,9,0,5.88359974518812,0.543960464175622,6.12454862800645e-05,0.0135727932641176,59.0391377051426,"Intron (ENST00000519977.5/116447, intron 3 of 3)",8,143309356,143310503,1148,2,"116447","ENST00000517857.1",1503,"ENSG00000184428","TOP1MT","DNA topoisomerase I mitochondrial","TES_vs_GFP","Hypermethylated"
"chr8",143318501,143319000,500,"*","8",16,8.5,0,5.8025445472944,0.486801023383637,0.000122434812863589,0.0161166266587933,55.8135902740074,"Intron (ENST00000329245.9/116447, intron 8 of 13)",8,143304384,143315807,11424,2,"116447","ENST00000519977.5",-2694,"ENSG00000184428","TOP1MT","DNA topoisomerase I mitochondrial","TES_vs_GFP","Hypermethylated"
"chr8",143319001,143319500,500,"*","8",12,8,0,5.71674327807608,0.430157080807857,0.000244765370137364,0.0217239916706777,52.5909727968451,"Intron (ENST00000329245.9/116447, intron 8 of 13)",8,143304384,143315807,11424,2,"116447","ENST00000519977.5",-3194,"ENSG00000184428","TOP1MT","DNA topoisomerase I mitochondrial","TES_vs_GFP","Hypermethylated"
"chr8",143323501,143324000,500,"*","8",27,12.5,0,6.35455727042749,0.88631683885561,1.79040150083252e-05,0.00956754580268521,81.8299616351777,"3' UTR",8,143325355,143329433,4079,2,"116447","ENST00000522121.5",5433,"ENSG00000184428","TOP1MT","DNA topoisomerase I mitochondrial","TES_vs_GFP","Hypermethylated"
"chr8",143324001,143324500,500,"*","8",24,20,0.5,4.37436795564493,1.4489649124613,2.30492548817438e-07,0.000750508732117521,20.7403445437407,"3' UTR",8,143325355,143329433,4079,2,"116447","ENST00000522121.5",4933,"ENSG00000184428","TOP1MT","DNA topoisomerase I mitochondrial","TES_vs_GFP","Hypermethylated"
"chr8",143326001,143326500,500,"*","8",28,12.5,1,2.84257634845636,0.974338190384592,0.00107405960803611,0.040697103705888,7.17299859634884,"3' UTR",8,143325355,143329433,4079,2,"116447","ENST00000522121.5",2933,"ENSG00000184428","TOP1MT","DNA topoisomerase I mitochondrial","TES_vs_GFP","Hypermethylated"
"chr8",143326501,143327000,500,"*","8",15,11.5,0,6.24372884364642,0.797762409088885,0.000107914490653854,0.0161166266587933,75.7791390352609,"Intron (ENST00000329245.9/116447, intron 3 of 13)",8,143325355,143329433,4079,2,"116447","ENST00000522121.5",2433,"ENSG00000184428","TOP1MT","DNA topoisomerase I mitochondrial","TES_vs_GFP","Hypermethylated"
"chr8",143328501,143329000,500,"*","8",20,16,1.5,2.62752079904729,1.26318077156279,0.000346074321763573,0.0260351587421967,6.17963144971119,"Promoter (<=1kb)",8,143325355,143329433,4079,2,"116447","ENST00000522121.5",433,"ENSG00000184428","TOP1MT","DNA topoisomerase I mitochondrial","TES_vs_GFP","Hypermethylated"
"chr8",143329001,143329500,500,"*","8",20,11.5,0.5,3.58203155172137,0.840301775474746,0.000276536649063088,0.0221995249485186,11.975645798692,"Promoter (<=1kb)",8,143325355,143329433,4079,2,"116447","ENST00000522121.5",0,"ENSG00000184428","TOP1MT","DNA topoisomerase I mitochondrial","TES_vs_GFP","Hypermethylated"
"chr8",143339001,143339500,500,"*","8",16,8.5,0,5.8025445472944,0.486801023383637,0.000122434812863589,0.0161166266587933,55.8135902740074,"Intron (ENST00000521193.5/116447, intron 2 of 14)",8,143309324,143334880,25557,2,"116447","ENST00000329245.9",-4121,"ENSG00000184428","TOP1MT","DNA topoisomerase I mitochondrial","TES_vs_GFP","Hypermethylated"
"chr8",143374501,143375000,500,"*","8",15,7.5,0,5.6254126256071,0.367470222881352,0.000489338337760718,0.0281127206952951,49.3648632523501,"Intron (ENST00000289013.11/114822, intron 1 of 14)",8,143379337,143382779,3443,1,"114822","ENST00000522899.1",-4337,"ENSG00000158106","RHPN1","rhophilin Rho GTPase binding protein 1","TES_vs_GFP","Hypermethylated"
"chr8",143376501,143377000,500,"*","8",28,7,0,5.5281766196849,0.30631690888951,0.000494132892741815,0.0281127206952951,46.1473730609255,"Exon (ENST00000289013.11/114822, exon 3 of 15)",8,143379337,143382779,3443,1,"114822","ENST00000522899.1",-2337,"ENSG00000158106","RHPN1","rhophilin Rho GTPase binding protein 1","TES_vs_GFP","Hypermethylated"
"chr8",143377001,143377500,500,"*","8",21,9,0,5.88359974518812,0.543960464175622,6.12454862800645e-05,0.0135727932641176,59.0391377051426,"Promoter (1-2kb)",8,143379337,143382779,3443,1,"114822","ENST00000522899.1",-1837,"ENSG00000158106","RHPN1","rhophilin Rho GTPase binding protein 1","TES_vs_GFP","Hypermethylated"
"chr8",143439001,143439500,500,"*","8",26,15.5,2,2.19371141503988,1.26618698439713,0.000882977196396365,0.0375689514448215,4.57480869383072,"Intron (ENST00000262577.6/23144, intron 11 of 11)",8,143428064,143430732,2669,2,"389692","ENST00000333480.3",-8269,"ENSG00000182759","MAFA","MAF bZIP transcription factor A","TES_vs_GFP","Hypermethylated"
"chr8",143448001,143448500,500,"*","8",8,7,0,5.52817650492482,0.30631690888951,0.000494129136104291,0.0281127206952951,46.1473693901041,"Intron (ENST00000262577.6/23144, intron 9 of 11)",8,143428064,143430732,2669,2,"389692","ENST00000333480.3",-17269,"ENSG00000182759","MAFA","MAF bZIP transcription factor A","TES_vs_GFP","Hypermethylated"
"chr8",143463501,143464000,500,"*","8",21,10.5,0,6.10249037970055,0.699718720715189,0.000145533241917837,0.0177288155785391,68.71200993711,"Intron (ENST00000262577.6/23144, intron 9 of 11)",8,143428064,143430732,2669,2,"389692","ENST00000333480.3",-32769,"ENSG00000182759","MAFA","MAF bZIP transcription factor A","TES_vs_GFP","Hypermethylated"
"chr8",143491501,143492000,500,"*","8",13,12,0,6.29250188520547,0.839978040848585,2.10992522855541e-05,0.00958240475830527,78.3847928975266,"Intron (ENST00000262577.6/23144, intron 4 of 11)",8,143484497,143507840,23344,2,"23144","ENST00000528401.1",15840,"ENSG00000014164","ZC3H3","zinc finger CCCH-type containing 3","TES_vs_GFP","Hypermethylated"
"chr8",143492001,143492500,500,"*","8",14,11.5,0,6.23190995350817,0.794989249736821,4.02566428067273e-05,0.0130507276524771,75.1608748097969,"Intron (ENST00000262577.6/23144, intron 4 of 11)",8,143484497,143507840,23344,2,"23144","ENST00000528401.1",15340,"ENSG00000014164","ZC3H3","zinc finger CCCH-type containing 3","TES_vs_GFP","Hypermethylated"
"chr8",143494501,143495000,500,"*","8",21,6.5,0,5.43008235847917,0.24005449380377,0.00133444777927969,0.0468148723918073,43.1139356151912,"Intron (ENST00000262577.6/23144, intron 4 of 11)",8,143484497,143507840,23344,2,"23144","ENST00000528401.1",12840,"ENSG00000014164","ZC3H3","zinc finger CCCH-type containing 3","TES_vs_GFP","Hypermethylated"
"chr8",143495001,143495500,500,"*","8",11,17.5,0,6.83104660247545,1.2615419328006,5.84628619638069e-08,0.000315359073730512,113.854428881847,"Intron (ENST00000262577.6/23144, intron 4 of 11)",8,143484497,143507840,23344,2,"23144","ENST00000528401.1",12340,"ENSG00000014164","ZC3H3","zinc finger CCCH-type containing 3","TES_vs_GFP","Hypermethylated"
"chr8",143495501,143496000,500,"*","8",15,15.5,2,2.19064389199313,1.265522794095,0.00147309473698757,0.0498917526595254,4.56509186378409,"Intron (ENST00000262577.6/23144, intron 4 of 11)",8,143484497,143507840,23344,2,"23144","ENST00000528401.1",11840,"ENSG00000014164","ZC3H3","zinc finger CCCH-type containing 3","TES_vs_GFP","Hypermethylated"
"chr8",143501501,143502000,500,"*","8",22,24,1.5,3.21275946520565,1.71318922382748,1.472577254484e-07,0.000565236180508233,9.2712217325205,"Intron (ENST00000262577.6/23144, intron 4 of 11)",8,143484497,143507840,23344,2,"23144","ENST00000528401.1",5840,"ENSG00000014164","ZC3H3","zinc finger CCCH-type containing 3","TES_vs_GFP","Hypermethylated"
"chr8",143502001,143502500,500,"*","8",22,22.5,3,2.16391770913592,1.71803162797873,4.18499803231975e-05,0.0130634844750863,4.48130123749607,"Intron (ENST00000262577.6/23144, intron 4 of 11)",8,143484497,143507840,23344,2,"23144","ENST00000528401.1",5340,"ENSG00000014164","ZC3H3","zinc finger CCCH-type containing 3","TES_vs_GFP","Hypermethylated"
"chr8",143504501,143505000,500,"*","8",13,7,0,5.52817638971777,0.30631690888951,0.000494125364878038,0.0281127206952951,46.1473657049856,"Intron (ENST00000262577.6/23144, intron 4 of 11)",8,143484497,143507840,23344,2,"23144","ENST00000528401.1",2840,"ENSG00000014164","ZC3H3","zinc finger CCCH-type containing 3","TES_vs_GFP","Hypermethylated"
"chr8",143507001,143507500,500,"*","8",11,10,0,6.0331590920122,0.649917396564748,0.000275611652311248,0.0221995249485186,65.4880193024474,"Promoter (<=1kb)",8,143484497,143507840,23344,2,"23144","ENST00000528401.1",340,"ENSG00000014164","ZC3H3","zinc finger CCCH-type containing 3","TES_vs_GFP","Hypermethylated"
"chr8",143511001,143511500,500,"*","8",11,7.5,0,5.62545099466521,0.368889611069903,0.000489338337760718,0.0281127206952951,49.3661761483124,"Intron (ENST00000262577.6/23144, intron 3 of 11)",8,143484497,143507840,23344,2,"23144","ENST00000528401.1",-3161,"ENSG00000014164","ZC3H3","zinc finger CCCH-type containing 3","TES_vs_GFP","Hypermethylated"
"chr8",143512001,143512500,500,"*","8",14,9,0,5.8836189262807,0.54466398704491,6.12454862800645e-05,0.0135727932641176,59.0399226546032,"Intron (ENST00000262577.6/23144, intron 3 of 11)",8,143484497,143507840,23344,2,"23144","ENST00000528401.1",-4161,"ENSG00000014164","ZC3H3","zinc finger CCCH-type containing 3","TES_vs_GFP","Hypermethylated"
"chr8",143513501,143514000,500,"*","8",15,11.5,0,6.23189077894543,0.794296652710838,4.02566428067273e-05,0.0130507276524771,75.1598758687237,"Intron (ENST00000262577.6/23144, intron 3 of 11)",8,143484497,143507840,23344,2,"23144","ENST00000528401.1",-5661,"ENSG00000014164","ZC3H3","zinc finger CCCH-type containing 3","TES_vs_GFP","Hypermethylated"
"chr8",143522001,143522500,500,"*","8",12,9,0,5.88359974518812,0.543960464175622,6.12454862800645e-05,0.0135727932641176,59.0391377051426,"Intron (ENST00000262577.6/23144, intron 3 of 11)",8,143484497,143507840,23344,2,"23144","ENST00000528401.1",-14161,"ENSG00000014164","ZC3H3","zinc finger CCCH-type containing 3","TES_vs_GFP","Hypermethylated"
"chr8",143531001,143531500,500,"*","8",15,8,0,5.71670491122433,0.428741730552959,0.000244765370137364,0.0217239916706777,52.5895742176791,"Intron (ENST00000262577.6/23144, intron 3 of 11)",8,143437659,143541447,103789,2,"23144","ENST00000262577.6",9947,"ENSG00000014164","ZC3H3","zinc finger CCCH-type containing 3","TES_vs_GFP","Hypermethylated"
"chr8",143554001,143554500,500,"*","8",36,8,0,5.71674327807608,0.430157080807857,0.000244765370137364,0.0217239916706777,52.5909727968451,"Promoter (<=1kb)",8,143553707,143559479,5773,1,"79792","ENST00000529854.1",294,"ENSG00000104518","GSDMD","gasdermin D","TES_vs_GFP","Hypermethylated"
"chr8",143554501,143555000,500,"*","8",36,11.5,0.5,3.58417576797988,0.842375067203403,0.000222251852757869,0.0217239916706777,11.9934579249518,"Intron (ENST00000526406.5/79792, intron 1 of 13)",8,143553707,143559479,5773,1,"79792","ENST00000529854.1",794,"ENSG00000104518","GSDMD","gasdermin D","TES_vs_GFP","Hypermethylated"
"chr8",143557001,143557500,500,"*","8",39,12,0,6.26918854305073,0.837218064013471,2.57017343729715e-05,0.0106495443825248,77.1283072517426,"Promoter (<=1kb)",8,143557886,143560686,2801,1,"79792","ENST00000533348.5",-386,"ENSG00000104518","GSDMD","gasdermin D","TES_vs_GFP","Hypermethylated"
"chr8",143568001,143568500,500,"*","8",15,7.5,0,5.61313409479146,0.366760985598728,0.000884828158970631,0.0375689514448215,48.9465101329846,"Promoter (<=1kb)",8,143566195,143567886,1692,2,"642475","ENST00000532704.1",-115,"ENSG00000204839","MROH6","maestro heat like repeat family member 6","TES_vs_GFP","Hypermethylated"
"chr8",143579501,143580000,500,"*","8",19,9,0,5.8836381076277,0.545367804141142,6.12454862800645e-05,0.0135727932641176,59.0407076249117,"3' UTR",8,143579728,143580637,910,2,"1936","ENST00000529576.5",637,"ENSG00000104529","EEF1D","eukaryotic translation elongation factor 1 delta","TES_vs_GFP","Hypermethylated"
"chr8",143580001,143580500,500,"*","8",12,7.5,0,5.6254126256071,0.367470222881352,0.000489338337760718,0.0281127206952951,49.3648632523501,"Promoter (<=1kb)",8,143579728,143580637,910,2,"1936","ENST00000529576.5",137,"ENSG00000104529","EEF1D","eukaryotic translation elongation factor 1 delta","TES_vs_GFP","Hypermethylated"
"chr8",143584001,143584500,500,"*","8",12,10,0.5,3.38538655328875,0.700739250563397,0.00131623893545857,0.0468148723918073,10.4496777907838,"Promoter (<=1kb)",8,143579728,143584251,4524,2,"1936","ENST00000527741.5",0,"ENSG00000104529","EEF1D","eukaryotic translation elongation factor 1 delta","TES_vs_GFP","Hypermethylated"
"chr8",143585001,143585500,500,"*","8",15,11,0.5,3.50574489959018,0.793921285193486,0.00107155680753894,0.0406524752745375,11.3588501946798,"Promoter (<=1kb)",8,143579728,143584251,4524,2,"1936","ENST00000527741.5",-750,"ENSG00000104529","EEF1D","eukaryotic translation elongation factor 1 delta","TES_vs_GFP","Hypermethylated"
"chr8",143587001,143587500,500,"*","8",15,10,0,6.0331590920122,0.649917396564748,0.000275611652311248,0.0221995249485186,65.4880193024474,"Promoter (<=1kb)",8,143579736,143587564,7829,2,"1936","ENST00000530445.6",64,"ENSG00000104529","EEF1D","eukaryotic translation elongation factor 1 delta","TES_vs_GFP","Hypermethylated"
"chr8",143587501,143588000,500,"*","8",12,9.5,0,5.9602877710897,0.596876607381275,0.000520360895638993,0.0290951018046358,62.2623347217573,"Promoter (<=1kb)",8,143579736,143587564,7829,2,"1936","ENST00000530445.6",0,"ENSG00000104529","EEF1D","eukaryotic translation elongation factor 1 delta","TES_vs_GFP","Hypermethylated"
"chr8",143588001,143588500,500,"*","8",12,8,0,5.71670491122433,0.428741730552959,0.000244765370137364,0.0217239916706777,52.5895742176791,"Promoter (<=1kb)",8,143579736,143587564,7829,2,"1936","ENST00000530445.6",-437,"ENSG00000104529","EEF1D","eukaryotic translation elongation factor 1 delta","TES_vs_GFP","Hypermethylated"
"chr8",143590501,143591000,500,"*","8",16,6.5,0,5.42348725001239,0.238625089947341,0.000978324053118296,0.0375689514448215,42.9172951975757,"Promoter (<=1kb)",8,143589540,143590893,1354,2,"1936","ENST00000524883.1",0,"ENSG00000104529","EEF1D","eukaryotic translation elongation factor 1 delta","TES_vs_GFP","Hypermethylated"
"chr8",143591501,143592000,500,"*","8",15,7,0,5.52797152180383,0.304180348499443,0.000978324053118296,0.0375689514448215,46.1408130774029,"Promoter (<=1kb)",8,143589610,143592169,2560,2,"1936","ENST00000528519.1",169,"ENSG00000104529","EEF1D","eukaryotic translation elongation factor 1 delta","TES_vs_GFP","Hypermethylated"
"chr8",143601501,143602000,500,"*","8",18,9,0,5.88223769245711,0.542554300312352,6.88252318384663e-05,0.0137575259285099,58.9834249809247,"Promoter (1-2kb)",8,143581079,143599541,18463,2,"1936","ENST00000533749.5",-1960,"ENSG00000104529","EEF1D","eukaryotic translation elongation factor 1 delta","TES_vs_GFP","Hypermethylated"
"chr8",143607001,143607500,500,"*","8",13,19.5,1.5,2.91538045949153,1.47863768632556,7.51442692036397e-06,0.00562166498606728,7.54426555667971,"5' UTR",8,143606116,143608449,2334,2,"65263","ENST00000462036.5",949,"ENSG00000104524","PYCR3","pyrroline-5-carboxylate reductase 3","TES_vs_GFP","Hypermethylated"
"chr8",143607501,143608000,500,"*","8",16,37,3.5,2.66163090520439,2.30021804343244,8.36117965879252e-09,8.94917754869818e-05,6.32747939893686,"Promoter (<=1kb)",8,143606116,143608449,2334,2,"65263","ENST00000462036.5",449,"ENSG00000104524","PYCR3","pyrroline-5-carboxylate reductase 3","TES_vs_GFP","Hypermethylated"
"chr8",143615001,143615500,500,"*","8",12,7.5,0,5.62545099466521,0.368889611069903,0.000489338337760718,0.0281127206952951,49.3661761483124,"Promoter (<=1kb)",8,143612618,143614385,1768,2,"7264","ENST00000528920.5",-616,"ENSG00000104522","GFUS","GDP-L-fucose synthase","TES_vs_GFP","Hypermethylated"
"chr8",143648001,143648500,500,"*","8",11,10.5,0.5,3.45471811649943,0.748819579836209,0.000731154549347838,0.0368089479892141,10.96411998673,"Promoter (1-2kb)",8,143649660,143656418,6759,1,"9831","ENST00000501748.3",-1160,"ENSG00000183309","ZNF623","zinc finger protein 623","TES_vs_GFP","Hypermethylated"
"chr8",143648501,143649000,500,"*","8",4,9.5,0,5.96032613030607,0.598278812146354,0.000275611652311248,0.0221995249485186,62.2639902109999,"Promoter (<=1kb)",8,143649660,143656418,6759,1,"9831","ENST00000501748.3",-660,"ENSG00000183309","ZNF623","zinc finger protein 623","TES_vs_GFP","Hypermethylated"
"chr8",143680501,143681000,500,"*","8",12,6.5,0,5.42348725001239,0.238625089947341,0.000978324053118296,0.0375689514448215,42.9172951975757,"Distal Intergenic",8,143684452,143691474,7023,1,"286075","ENST00000532003.5",-3452,"ENSG00000181135","ZNF707","zinc finger protein 707","TES_vs_GFP","Hypermethylated"
"chr8",143690001,143690500,500,"*","8",16,7,0,5.52817627405602,0.30631690888951,0.000494121578811284,0.0281127206952951,46.1473620053232,"Promoter (1-2kb)",8,143691515,143694029,2515,1,"286075","ENST00000531254.1",-1015,"ENSG00000181135","ZNF707","zinc finger protein 707","TES_vs_GFP","Hypermethylated"
"chr8",143695501,143696000,500,"*","8",28,11.5,0,6.23559961752559,0.79706870321897,5.8958778732692e-05,0.0135727932641176,75.3533432719912,"Promoter (<=1kb)",8,143696154,143698413,2260,1,"286076","ENST00000531565.1",-154,NA,"LINC02878","long intergenic non-protein coding RNA 2878","TES_vs_GFP","Hypermethylated"
"chr8",143697001,143697500,500,"*","8",22,7.5,0,5.62547017957618,0.369599762416403,0.000489338337760718,0.0281127206952951,49.366832622456,"Exon (ENST00000531565.1/286076, exon 1 of 2)",8,143696154,143698413,2260,1,"286076","ENST00000531565.1",847,NA,"LINC02878","long intergenic non-protein coding RNA 2878","TES_vs_GFP","Hypermethylated"
"chr8",143706501,143707000,500,"*","8",36,8.5,0,5.82068060145833,0.490330104182968,0.000343451596992164,0.0258622574211189,56.5196490132733,"Promoter (1-2kb)",8,143708051,143713898,5848,1,"101928160","ENST00000508587.2",-1051,"ENSG00000181135","LOC101928160","uncharacterized LOC101928160","TES_vs_GFP","Hypermethylated"
"chr8",143729001,143729500,500,"*","8",24,8.5,0,5.80256372923548,0.487506244203019,0.000122434812863589,0.0161166266587933,55.8143323713231,"Exon (ENST00000388913.4/286077, exon 3 of 5)",8,143733083,143733153,71,2,"100616318","ENST00000583819.1",3653,"ENSG00000265660","MIR4664","microRNA 4664","TES_vs_GFP","Hypermethylated"
"chr8",143797001,143797500,500,"*","8",12,15.5,1.5,2.58698355788755,1.23069243984655,0.000333655522761066,0.0253081189986344,6.00841123068904,"Intron (ENST00000320476.7/23513, intron 24 of 35)",8,143792609,143794236,1628,2,"23513","ENST00000546337.1",-2765,"ENSG00000180900","SCRIB","scribble planar cell polarity protein","TES_vs_GFP","Hypermethylated"
"chr8",143797501,143798000,500,"*","8",19,9,0,5.88358056434996,0.543257235331859,6.12454862800645e-05,0.0135727932641176,59.0383527765292,"Intron (ENST00000320476.7/23513, intron 24 of 35)",8,143792609,143794236,1628,2,"23513","ENST00000546337.1",-3265,"ENSG00000180900","SCRIB","scribble planar cell polarity protein","TES_vs_GFP","Hypermethylated"
"chr8",143812001,143812500,500,"*","8",21,14.5,1,3.03454151201151,1.12448701788291,0.000181133817576185,0.0207554463395178,8.19385016767393,"Exon (ENST00000320476.7/23513, exon 9 of 36)",8,143812957,143813042,86,2,"100126338","ENST00000401271.1",542,"ENSG00000284224","MIR937","microRNA 937","TES_vs_GFP","Hypermethylated"
"chr8",143892501,143893000,500,"*","8",28,11,0.5,3.51520930103745,0.794620165525708,0.000629249427626038,0.0339094381660134,11.4336117451173,"Intron (ENST00000665295.1/ENST00000665295.1, intron 3 of 4)",8,143857324,143878467,21144,2,"83481","ENST00000615648.2",-14034,"ENSG00000261150","EPPK1","epiplakin 1","TES_vs_GFP","Hypermethylated"
"chr8",143894001,143894500,500,"*","8",13,16.5,0,6.77370606603947,1.19777165149995,6.5711683157193e-06,0.00505955622649958,109.417983734199,"Intron (ENST00000665295.1/ENST00000665295.1, intron 3 of 4)",8,143857324,143878467,21144,2,"83481","ENST00000615648.2",-15534,"ENSG00000261150","EPPK1","epiplakin 1","TES_vs_GFP","Hypermethylated"
"chr8",143899501,143900000,500,"*","8",11,13.5,1,2.9326416414584,1.05081806656325,0.000158826855345193,0.0189229477228574,7.63507136238026,"Exon (ENST00000665295.1/ENST00000665295.1, exon 4 of 5)",8,143857324,143878467,21144,2,"83481","ENST00000615648.2",-21034,"ENSG00000261150","EPPK1","epiplakin 1","TES_vs_GFP","Hypermethylated"
"chr8",143900001,143900500,500,"*","8",12,21,3.5,1.84906359285094,1.67140862556955,0.000391758051686843,0.0281127206952951,3.60266271840153,"Exon (ENST00000665295.1/ENST00000665295.1, exon 5 of 5)",8,143857324,143878467,21144,2,"83481","ENST00000615648.2",-21534,"ENSG00000261150","EPPK1","epiplakin 1","TES_vs_GFP","Hypermethylated"
"chr8",143905001,143905500,500,"*","8",11,7.5,0,5.6254126256071,0.367470222881352,0.000489338337760718,0.0281127206952951,49.3648632523501,"Distal Intergenic",8,143857324,143878467,21144,2,"83481","ENST00000615648.2",-26534,"ENSG00000261150","EPPK1","epiplakin 1","TES_vs_GFP","Hypermethylated"
"chr8",143917001,143917500,500,"*","8",46,12,0,6.29252105866604,0.840668718671499,2.10992522855541e-05,0.00958240475830527,78.3858346407083,"Exon (ENST00000345136.8/5339, exon 32 of 32)",8,143915153,143939597,24445,2,"5339","ENST00000345136.8",22097,"ENSG00000178209","PLEC","plectin","TES_vs_GFP","Hypermethylated"
"chr8",143917501,143918000,500,"*","8",34,16,0,6.70464490207248,1.16024772489325,5.90152177463721e-07,0.00125342743871765,104.303582612208,"Exon (ENST00000345136.8/5339, exon 32 of 32)",8,143915153,143939597,24445,2,"5339","ENST00000345136.8",21597,"ENSG00000178209","PLEC","plectin","TES_vs_GFP","Hypermethylated"
"chr8",143922001,143922500,500,"*","8",29,6.5,0,5.42348725001239,0.238625089947341,0.000978324053118296,0.0375689514448215,42.9172951975757,"Exon (ENST00000345136.8/5339, exon 32 of 32)",8,143915153,143939597,24445,2,"5339","ENST00000345136.8",17097,"ENSG00000178209","PLEC","plectin","TES_vs_GFP","Hypermethylated"
"chr8",143945501,143946000,500,"*","8",19,11,0,6.16866045184777,0.748502429062311,7.6636617514305e-05,0.0141666089873896,71.9369182831981,"Promoter (<=1kb)",8,143945191,143945279,89,2,"724031","ENST00000384842.1",-222,"ENSG00000207574","MIR661","microRNA 661","TES_vs_GFP","Hypermethylated"
"chr8",143947001,143947500,500,"*","8",20,8,0,5.71672409452293,0.429449255101963,0.000244765370137364,0.0217239916706777,52.5902734979735,"Promoter (<=1kb)",8,143916177,143946547,30371,2,"5339","ENST00000687971.1",-454,"ENSG00000178209","PLEC","plectin","TES_vs_GFP","Hypermethylated"
"chr8",143947501,143948000,500,"*","8",10,8,0,5.71674327807608,0.430157080807857,0.000244765370137364,0.0217239916706777,52.5909727968451,"Promoter (<=1kb)",8,143916177,143946547,30371,2,"5339","ENST00000687971.1",-954,"ENSG00000178209","PLEC","plectin","TES_vs_GFP","Hypermethylated"
"chr8",143955001,143955500,500,"*","8",12,7,0,5.52817615793223,0.30631690888951,0.000494117777663512,0.0281127206952951,46.1473582908816,"Promoter (1-2kb)",8,143915153,143953920,38768,2,"5339","ENST00000354958.6",-1081,"ENSG00000178209","PLEC","plectin","TES_vs_GFP","Hypermethylated"
"chr8",143956001,143956500,500,"*","8",13,7,0,5.52797152180383,0.304180348499443,0.000978324053118296,0.0375689514448215,46.1408130774029,"Intron (ENST00000356346.7/5339, intron 1 of 31)",8,143915153,143953920,38768,2,"5339","ENST00000354958.6",-2081,"ENSG00000178209","PLEC","plectin","TES_vs_GFP","Hypermethylated"
"chr8",143960001,143960500,500,"*","8",17,7,0,5.52053345597827,0.303468778533055,0.00137287704868462,0.0470578560588441,45.9035382521126,"Promoter (1-2kb)",8,143916177,143958799,42623,2,"5339","ENST00000685198.1",-1202,"ENSG00000178209","PLEC","plectin","TES_vs_GFP","Hypermethylated"
"chr8",143982501,143983000,500,"*","8",20,7,0,5.52799070756349,0.30489222672951,0.000978324053118296,0.0375689514448215,46.1414266876333,"3' UTR",8,143977153,143984358,7206,2,"84875","ENST00000526007.5",1358,"ENSG00000178685","PARP10","poly(ADP-ribose) polymerase family member 10","TES_vs_GFP","Hypermethylated"
"chr8",143988501,143989000,500,"*","8",15,12.5,0.5,3.70319109875685,0.92957547257509,6.90910674539583e-05,0.0137575259285099,13.0248161083379,"Promoter (<=1kb)",8,143985837,143988965,3129,2,"84875","ENST00000529311.5",0,"ENSG00000178685","PARP10","poly(ADP-ribose) polymerase family member 10","TES_vs_GFP","Hypermethylated"
"chr8",144044501,144045000,500,"*","8",18,8.5,0,5.80258291143102,0.488211762484959,0.000122434812863589,0.0161166266587933,55.8150744883507,"Intron (ENST00000377470.8/375686, intron 4 of 4)",8,144049079,144051203,2125,1,"392275","ENST00000639008.2",-4079,NA,"SMPD5","sphingomyelin phosphodiesterase 5 (pseudogene)","TES_vs_GFP","Hypermethylated"
"chr8",144073001,144073500,500,"*","8",14,8.5,0,5.8025445472944,0.486801023383637,0.000122434812863589,0.0161166266587933,55.8135902740074,"Distal Intergenic",8,144078642,144083673,5032,1,"54512","ENST00000703645.1",-5142,"ENSG00000178896","EXOSC4","exosome component 4","TES_vs_GFP","Hypermethylated"
"chr8",144096501,144097000,500,"*","8",9,11,0.5,3.50574425082293,0.793921285193486,0.00107161100027253,0.0406524752745375,11.3588450867062,"Promoter (<=1kb)",8,144096345,144097176,832,1,"1537","ENST00000525122.1",156,"ENSG00000179091","CYC1","cytochrome c1","TES_vs_GFP","Hypermethylated"
"chr8",144107501,144108000,500,"*","8",23,10,0,6.05411508594762,0.652716229043883,7.12319588750416e-05,0.0139326168819391,66.4462136174834,"Promoter (<=1kb)",8,144107726,144118315,10590,1,"340390","ENST00000534167.5",0,"ENSG00000179698","WDR97","WD repeat domain 97","TES_vs_GFP","Hypermethylated"
"chr8",144109001,144109500,500,"*","8",33,9,0,5.88359974518812,0.543960464175622,6.12454862800645e-05,0.0135727932641176,59.0391377051426,"Promoter (<=1kb)",8,144109699,144116390,6692,1,"340390","ENST00000525150.5",-199,"ENSG00000179698","WDR97","WD repeat domain 97","TES_vs_GFP","Hypermethylated"
"chr8",144125501,144126000,500,"*","8",34,16,0.5,4.08682464563384,1.19944666710051,5.52820886366832e-05,0.0135727932641176,16.9924814837133,"Distal Intergenic",8,144137774,144140851,3078,1,"51236","ENST00000347708.5",-11774,"ENSG00000235173","HGH1","HGH1 homolog","TES_vs_GFP","Hypermethylated"
"chr8",144135501,144136000,500,"*","8",5,6.5,0,5.43008238200222,0.24005449380377,0.00133444939847858,0.0468148723918073,43.1139363181609,"Promoter (1-2kb)",8,144137774,144140851,3078,1,"51236","ENST00000347708.5",-1774,"ENSG00000235173","HGH1","HGH1 homolog","TES_vs_GFP","Hypermethylated"
