"seqnames","start","end","width","strand","chr","CpG_count","mean_group1","mean_group2","logFC","logCPM","PValue","FDR","fold_change","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","contrast","direction"
"chr12",108811001,108811500,500,"*","12",17,11,0.5,3.50566373401468,0.793927699262276,0.00107183980619592,0.0406524752745375,11.3582111672671,"Promoter (<=1kb)",12,108807793,108811634,3842,2,"54434","ENST00000547381.1",134,"ENSG00000084112","SSH1","slingshot protein phosphatase 1","TES_vs_GFP","Hypermethylated"
"chr12",108817501,108818000,500,"*","12",11,7.5,0,5.62543181000885,0.368179764631761,0.000489338337760718,0.0281127206952951,49.3655196916106,"Promoter (<=1kb)",12,108807612,108817380,9769,2,"54434","ENST00000547862.6",-121,"ENSG00000084112","SSH1","slingshot protein phosphatase 1","TES_vs_GFP","Hypermethylated"
"chr12",110022001,110022500,500,"*","12",15,7.5,0,5.62543181000885,0.368179764631761,0.000489338337760718,0.0281127206952951,49.3655196916106,"Promoter (1-2kb)",12,110023619,110029604,5986,1,"88455","ENST00000546476.1",-1119,"ENSG00000076513","ANKRD13A","ankyrin repeat domain 13A","TES_vs_GFP","Hypermethylated"
"chr12",110132001,110132500,500,"*","12",18,10.5,0,6.10249037970055,0.699718720715189,0.000145533241917837,0.0177288155785391,68.71200993711,"Promoter (<=1kb)",12,110132593,110163065,30473,1,"28981","ENST00000551273.1",-93,"ENSG00000122970","IFT81","intraflagellar transport 81","TES_vs_GFP","Hypermethylated"
"chr12",110438001,110438500,500,"*","12",14,8,0,5.69838488490845,0.427327584070789,0.000635901530826575,0.0339435223679895,51.9259890226884,"Promoter (<=1kb)",12,110434910,110437299,2390,2,"10094","ENST00000467622.2",-702,"ENSG00000111229","ARPC3","actin related protein 2/3 complex subunit 3","TES_vs_GFP","Hypermethylated"
"chr12",110438501,110439000,500,"*","12",15,8,0,5.71672409452293,0.429449255101963,0.000244765370137364,0.0217239916706777,52.5902734979735,"Promoter (1-2kb)",12,110434910,110437299,2390,2,"10094","ENST00000467622.2",-1202,"ENSG00000111229","ARPC3","actin related protein 2/3 complex subunit 3","TES_vs_GFP","Hypermethylated"
"chr12",111601001,111601500,500,"*","12",16,10,0.5,3.38538655328875,0.700739250563397,0.00131623893545857,0.0468148723918073,10.4496777907838,"Promoter (1-2kb)",12,111452268,111599676,147409,2,"6311","ENST00000550104.5",-1325,"ENSG00000204842","ATXN2","ataxin 2","TES_vs_GFP","Hypermethylated"
"chr12",112176001,112176500,500,"*","12",8,10.5,0.5,3.45475619663122,0.750216757238147,0.000731154549347838,0.0368089479892141,10.9644093899874,"Promoter (<=1kb)",12,112170740,112176702,5963,2,"283450","ENST00000548588.2",202,"ENSG00000173064","HECTD4","HECT domain E3 ubiquitin protein ligase 4","TES_vs_GFP","Hypermethylated"
"chr12",112451501,112452000,500,"*","12",5,6.5,0,5.42350643738492,0.239339635581939,0.000978324053118296,0.0375689514448215,42.9178659873708,"Promoter (1-2kb)",12,112453329,112457486,4158,1,"5781","ENST00000530818.1",-1329,"ENSG00000179295","PTPN11","protein tyrosine phosphatase non-receptor type 11","TES_vs_GFP","Hypermethylated"
"chr12",113161001,113161500,500,"*","12",18,6.5,0,5.42350643738492,0.239339635581939,0.000978324053118296,0.0375689514448215,42.9178659873708,"Promoter (<=1kb)",12,113158575,113161490,2916,2,"79039","ENST00000549271.1",0,"ENSG00000123064","DDX54","DEAD-box helicase 54","TES_vs_GFP","Hypermethylated"
"chr12",113224501,113225000,500,"*","12",16,6.5,0,5.42348725001239,0.238625089947341,0.000978324053118296,0.0375689514448215,42.9172951975757,"Promoter (<=1kb)",12,113225246,113298582,73337,1,"53373","ENST00000541517.5",-246,"ENSG00000186815","TPCN1","two pore segment channel 1","TES_vs_GFP","Hypermethylated"
"chr12",113309001,113309500,500,"*","12",11,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Promoter (<=1kb)",12,113298781,113308843,10063,2,"80024","ENST00000550047.5",-158,"ENSG00000089060","SLC8B1","solute carrier family 8 member B1","TES_vs_GFP","Hypermethylated"
"chr12",113320501,113321000,500,"*","12",17,8,0,5.71674327807608,0.430157080807857,0.000244765370137364,0.0217239916706777,52.5909727968451,"Promoter (<=1kb)",12,113298777,113320878,22102,2,"80024","ENST00000550672.5",0,"ENSG00000089060","SLC8B1","solute carrier family 8 member B1","TES_vs_GFP","Hypermethylated"
"chr12",113425501,113426000,500,"*","12",18,7,0,5.52800989357782,0.305604413450195,0.000489338337760718,0.0281127206952951,46.1420403141692,"Promoter (<=1kb)",12,113398515,113426301,27787,2,"10993","ENST00000547342.1",301,"ENSG00000135094","SDS","serine dehydratase","TES_vs_GFP","Hypermethylated"
"chr12",116429001,116429500,500,"*","12",14,6.5,0,5.42350643738492,0.239339635581939,0.000978324053118296,0.0375689514448215,42.9178659873708,"Promoter (<=1kb)",12,116428252,116428318,67,2,"100616309","ENST00000582069.1",-683,"ENSG00000264037","MIR4472-2","microRNA 4472-2","TES_vs_GFP","Hypermethylated"
"chr12",119669501,119670000,500,"*","12",16,6.5,0,5.42350643738492,0.239339635581939,0.000978324053118296,0.0375689514448215,42.9178659873708,"Promoter (<=1kb)",12,119669424,119680841,11418,1,"5564","ENST00000540121.5",77,"ENSG00000111725","PRKAB1","protein kinase AMP-activated non-catalytic subunit beta 1","TES_vs_GFP","Hypermethylated"
"chr12",120161001,120161500,500,"*","12",7,10,0,6.03312073550978,0.648519703621419,0.000275611652311248,0.0221995249485186,65.4862782151705,"Promoter (<=1kb)",12,120157953,120160303,2351,2,"10985","ENST00000547369.5",-698,"ENSG00000089154","GCN1","GCN1 activator of EIF2AK4","TES_vs_GFP","Hypermethylated"
"chr12",120198001,120198500,500,"*","12",15,7,0,5.52799070756349,0.30489222672951,0.000978324053118296,0.0375689514448215,46.1414266876333,"Promoter (<=1kb)",12,120196702,120197808,1107,2,"6175","ENST00000552292.5",-193,"ENSG00000089157","RPLP0","ribosomal protein lateral stalk subunit P0","TES_vs_GFP","Hypermethylated"
"chr12",120225001,120225500,500,"*","12",9,7.5,0,5.62547017957618,0.369599762416403,0.000489338337760718,0.0281127206952951,49.366832622456,"Promoter (<=1kb)",12,120222863,120224750,1888,2,"5829","ENST00000552550.5",-251,"ENSG00000089159","PXN","paxillin","TES_vs_GFP","Hypermethylated"
"chr12",120225501,120226000,500,"*","12",6,7,0,5.52800989357782,0.305604413450195,0.000489338337760718,0.0281127206952951,46.1420403141692,"Promoter (<=1kb)",12,120222734,120226055,3322,2,"5829","ENST00000546532.5",55,"ENSG00000089159","PXN","paxillin","TES_vs_GFP","Hypermethylated"
"chr12",120303501,120304000,500,"*","12",16,11,0.5,3.52080668124328,0.795312908677295,0.000406826577661632,0.0281127206952951,11.4780581329371,"Promoter (<=1kb)",12,120303880,120313241,9362,1,"23409","ENST00000537892.1",0,"ENSG00000089163","SIRT4","sirtuin 4","TES_vs_GFP","Hypermethylated"
"chr12",120569501,120570000,500,"*","12",15,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Promoter (<=1kb)",12,120570203,120577247,7045,1,"9921","ENST00000542701.1",-203,"ENSG00000022840","RNF10","ring finger protein 10","TES_vs_GFP","Hypermethylated"
"chr12",121008001,121008500,500,"*","12",8,6.5,0,5.42350643738492,0.239339635581939,0.000978324053118296,0.0375689514448215,42.9178659873708,"Promoter (<=1kb)",12,121003791,121007229,3439,2,"64897","ENST00000502891.6",-772,"ENSG00000157895","C12orf43","chromosome 12 open reading frame 43","TES_vs_GFP","Hypermethylated"
"chr12",121335001,121335500,500,"*","12",10,9,0,5.88223551195248,0.542554300312352,6.88387881619612e-05,0.0137575259285099,58.9833358328162,"Promoter (<=1kb)",12,121326486,121335172,8687,2,"51433","ENST00000538334.1",0,"ENSG00000089053","ANAPC5","anaphase promoting complex subunit 5","TES_vs_GFP","Hypermethylated"
"chr12",121335501,121336000,500,"*","12",12,13.5,1,2.93215478992195,1.04877990684232,0.000564290441121488,0.0308579585640042,7.63249526764419,"Promoter (<=1kb)",12,121308332,121335609,27278,2,"51433","ENST00000535641.5",0,"ENSG00000089053","ANAPC5","anaphase promoting complex subunit 5","TES_vs_GFP","Hypermethylated"
"chr12",121354001,121354500,500,"*","12",19,11,0,6.16867962802106,0.749197516029507,7.6636617514305e-05,0.0141666089873896,71.9378744686289,"Promoter (1-2kb)",12,121345840,121352417,6578,2,"51433","ENST00000536416.5",-1584,"ENSG00000089053","ANAPC5","anaphase promoting complex subunit 5","TES_vs_GFP","Hypermethylated"
"chr12",121581001,121581500,500,"*","12",18,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Promoter (<=1kb)",12,121429096,121581023,151928,2,"84678","ENST00000377071.9",0,"ENSG00000089094","KDM2B","lysine demethylase 2B","TES_vs_GFP","Hypermethylated"
"chr12",121934001,121934500,500,"*","12",9,10,0.5,3.38510745775206,0.700035634265537,0.0013440614417839,0.0468148723918073,10.4476564513697,"Promoter (<=1kb)",12,121934250,121949211,14962,1,"144406","ENST00000546044.1",0,"ENSG00000158023","CFAP251","cilia and flagella associated protein 251","TES_vs_GFP","Hypermethylated"
"chr12",122061001,122061500,500,"*","12",23,6.5,0,5.42350643738492,0.239339635581939,0.000978324053118296,0.0375689514448215,42.9178659873708,"Promoter (1-2kb)",12,122063306,122068616,5311,1,"100506691","ENST00000538790.1",-1806,"ENSG00000256546","LINC02985","long intergenic non-protein coding RNA 2985","TES_vs_GFP","Hypermethylated"
"chr12",122203001,122203500,500,"*","12",34,8,0,5.71676246188377,0.430865207884751,0.000244765370137364,0.0217239916706777,52.5916721142946,"Promoter (<=1kb)",12,122203681,122208945,5265,1,"79369","ENST00000546192.1",-181,"ENSG00000176383","B3GNT4","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4","TES_vs_GFP","Hypermethylated"
"chr12",122250501,122251000,500,"*","12",14,8,0,5.71674327807608,0.430157080807857,0.000244765370137364,0.0217239916706777,52.5909727968451,"Promoter (<=1kb)",12,122242431,122250165,7735,2,"65082","ENST00000540669.2",-336,"ENSG00000139719","VPS33A","VPS33A core subunit of CORVET and HOPS complexes","TES_vs_GFP","Hypermethylated"
"chr12",122278001,122278500,500,"*","12",5,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Promoter (<=1kb)",12,122272668,122278472,5805,2,"6249","ENST00000540539.5",0,"ENSG00000130779","CLIP1","CAP-Gly domain containing linker protein 1","TES_vs_GFP","Hypermethylated"
"chr12",122330001,122330500,500,"*","12",5,6.5,0,5.42348725001239,0.238625089947341,0.000978324053118296,0.0375689514448215,42.9172951975757,"Promoter (1-2kb)",12,122319232,122328162,8931,2,"6249","ENST00000537123.2",-1839,"ENSG00000130779","CLIP1","CAP-Gly domain containing linker protein 1","TES_vs_GFP","Hypermethylated"
"chr12",123694001,123694500,500,"*","12",12,6.5,0,5.4301035028668,0.24005449380377,0.0013359044637265,0.0468148723918073,43.1145675051065,"Promoter (<=1kb)",12,123695040,123707235,12196,1,"79867","ENST00000543998.1",-540,"ENSG00000168778","TCTN2","tectonic family member 2","TES_vs_GFP","Hypermethylated"
"chr12",123970501,123971000,500,"*","12",5,1.5,7,-2.80702951735676,0.508349409557174,0.000912732521402314,0.0375689514448215,0.142889368398572,"Promoter (<=1kb)",12,123971845,124011808,39964,1,"144348","ENST00000537532.5",-845,"ENSG00000179195","ZNF664","zinc finger protein 664","TES_vs_GFP","Hypomethylated"
"chr12",124535501,124536000,500,"*","12",16,12,0,6.28820153342879,0.838597505873066,6.2286699665125e-05,0.0137083482517702,78.1514932123578,"Promoter (<=1kb)",12,124324415,124535603,211189,2,"9612","ENST00000404621.5",0,"ENSG00000196498","NCOR2","nuclear receptor corepressor 2","TES_vs_GFP","Hypermethylated"
"chr12",124968501,124969000,500,"*","12",21,7.5,0,5.64634410953883,0.371020980718254,0.000705572717315513,0.0366970644876123,50.086299118291,"Promoter (1-2kb)",12,124964393,124967005,2613,2,"57647","ENST00000543962.1",-1496,"ENSG00000150990","DHX37","DEAH-box helicase 37","TES_vs_GFP","Hypermethylated"
"chr12",125027501,125028000,500,"*","12",21,8.5,0,5.80258291143102,0.488211762484959,0.000122434812863589,0.0161166266587933,55.8150744883507,"Promoter (<=1kb)",12,125025434,125027410,1977,2,"102659353","ENST00000627370.1",-91,"ENSG00000280634","THRIL","TNF and HNRNPL related immunoregulatory long non-coding RNA","TES_vs_GFP","Hypermethylated"
"chr12",125028001,125028500,500,"*","12",9,6.5,0,5.43010357464637,0.24005449380377,0.0013359094129437,0.0468148723918073,43.1145696502205,"Promoter (<=1kb)",12,125025434,125027410,1977,2,"102659353","ENST00000627370.1",-591,"ENSG00000280634","THRIL","TNF and HNRNPL related immunoregulatory long non-coding RNA","TES_vs_GFP","Hypermethylated"
"chr12",125123501,125124000,500,"*","12",17,8.5,0,5.80701675006409,0.489623692267094,0.000166842552105377,0.0193836620587089,55.9868749723572,"Promoter (1-2kb)",12,125125742,125136795,11054,1,"65985","ENST00000536118.5",-1742,"ENSG00000081760","AACS","acetoacetyl-CoA synthetase","TES_vs_GFP","Hypermethylated"
"chr12",130840001,130840500,500,"*","12",8,7.5,0,5.62547017957618,0.369599762416403,0.000489338337760718,0.0281127206952951,49.366832622456,"Promoter (<=1kb)",12,130789726,130839254,49529,2,"2054","ENST00000706283.1",-747,"ENSG00000111450","STX2","syntaxin 2","TES_vs_GFP","Hypermethylated"
"chr12",132028001,132028500,500,"*","12",19,7,0,5.54186515905591,0.30702971327384,0.000959280349950373,0.0375689514448215,46.5873110991407,"Promoter (<=1kb)",12,132028946,132051016,22071,1,"57634","ENST00000611841.1",-446,"ENSG00000183495","EP400","E1A binding protein p400","TES_vs_GFP","Hypermethylated"
"chr12",132637501,132638000,500,"*","12",12,7.5,0,5.62545099466521,0.368889611069903,0.000489338337760718,0.0281127206952951,49.3661761483124,"Promoter (1-2kb)",12,132626311,132635992,9682,2,"5426","ENST00000441786.3",-1509,"ENSG00000177084","POLE","DNA polymerase epsilon, catalytic subunit","TES_vs_GFP","Hypermethylated"
"chr12",132709001,132709500,500,"*","12",26,9,0,5.88358056434996,0.543257235331859,6.12454862800645e-05,0.0135727932641176,59.0383527765292,"Promoter (1-2kb)",12,132710819,132719166,8348,1,"192111","ENST00000317555.6",-1319,"ENSG00000247077","PGAM5","PGAM family member 5, mitochondrial serine/threonine protein phosphatase","TES_vs_GFP","Hypermethylated"
"chr12",132714001,132714500,500,"*","12",13,9.5,0,5.94308432514995,0.595475563579954,0.000182531770768409,0.0207554463395178,61.5242953908535,"Promoter (<=1kb)",12,132714753,132721128,6376,1,"192111","ENST00000454808.2",-253,"ENSG00000247077","PGAM5","PGAM family member 5, mitochondrial serine/threonine protein phosphatase","TES_vs_GFP","Hypermethylated"
"chr12",132747501,132748000,500,"*","12",19,10.5,0,6.10249037970055,0.699718720715189,0.000145533241917837,0.0177288155785391,68.71200993711,"Promoter (<=1kb)",12,132735407,132748020,12614,2,"23141","ENST00000535036.5",20,"ENSG00000176915","ANKLE2","ankyrin repeat and LEM domain containing 2","TES_vs_GFP","Hypermethylated"
"chr12",132808001,132808500,500,"*","12",23,13,0.5,3.75550480064431,0.967841873165892,9.76583091471231e-05,0.0161166266587933,13.5057775984385,"Promoter (<=1kb)",12,132768914,132808549,39636,2,"2802","ENST00000693666.1",49,"ENSG00000090615","GOLGA3","golgin A3","TES_vs_GFP","Hypermethylated"
"chr12",132857501,132858000,500,"*","12",20,9.5,0.5,3.31259194995066,0.652339796654599,0.00131623893545857,0.0468148723918073,9.93549571372822,"Promoter (<=1kb)",12,132841373,132856565,15193,2,"55743","ENST00000535527.5",-936,"ENSG00000072609","CHFR","checkpoint with forkhead and ring finger domains","TES_vs_GFP","Hypermethylated"
"chr12",132948001,132948500,500,"*","12",11,8,0,5.71670491122433,0.428741730552959,0.000244765370137364,0.0217239916706777,52.5895742176791,"Promoter (<=1kb)",12,132945716,132948615,2900,2,"100289635","ENST00000539809.1",115,"ENSG00000196458","ZNF605","zinc finger protein 605","TES_vs_GFP","Hypermethylated"
"chr13",20435001,20435500,500,"*","13",17,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Promoter (1-2kb)",13,20433778,20433846,69,2,"100616304","ENST00000584834.1",-1155,"ENSG00000263978","MIR4499","microRNA 4499","TES_vs_GFP","Hypermethylated"
"chr13",23954001,23954500,500,"*","13",14,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Promoter (<=1kb)",13,23954493,23970188,15696,1,"105370115","ENST00000655811.1",0,NA,"LOC105370115","uncharacterized LOC105370115","TES_vs_GFP","Hypermethylated"
"chr13",30932501,30933000,500,"*","13",25,9.5,0,5.96032613030607,0.598278812146354,0.000275611652311248,0.0221995249485186,62.2639902109999,"Promoter (<=1kb)",13,30882841,30932608,49768,2,"100507064","ENST00000585870.6",0,"ENSG00000224743","TEX26-AS1","TEX26 antisense RNA 1","TES_vs_GFP","Hypermethylated"
"chr13",35855001,35855500,500,"*","13",1,7,0,5.52816373809424,0.30631690888951,0.000493711484701393,0.0281127206952951,46.1469610203356,"Promoter (<=1kb)",13,35771339,35855642,84304,2,"9201","ENST00000379893.5",142,"ENSG00000133083","DCLK1","doublecortin like kinase 1","TES_vs_GFP","Hypermethylated"
"chr13",40273501,40274000,500,"*","13",7,8,0,5.69838489655379,0.427327584070789,0.00063590104792581,0.0339435223679895,51.9259894418317,"Promoter (<=1kb)",13,40079106,40273509,194404,2,"124903162","ENST00000615947.1",0,NA,"LOC124903162","uncharacterized LOC124903162","TES_vs_GFP","Hypermethylated"
"chr13",40729501,40730000,500,"*","13",9,11.5,0.5,3.58408473706945,0.840992598776741,0.000224321039001959,0.0217239916706777,11.9927011877901,"Promoter (1-2kb)",13,40727828,40727875,48,2,"100313896","ENST00000390157.2",-1626,NA,"MIR320D1","microRNA 320d-1","TES_vs_GFP","Hypermethylated"
"chr13",40811001,40811500,500,"*","13",10,7,0,5.52797152180383,0.304180348499443,0.000978324053118296,0.0375689514448215,46.1408130774029,"Promoter (<=1kb)",13,40810766,40810861,96,1,"693206","ENST00000384919.1",235,"ENSG00000207652","MIR621","microRNA 621","TES_vs_GFP","Hypermethylated"
"chr13",40922001,40922500,500,"*","13",26,8.5,0,5.80256372923548,0.487506244203019,0.000122434812863589,0.0161166266587933,55.8143323713231,"Promoter (<=1kb)",13,40911887,40921774,9888,2,"283507","ENST00000304932.5",-227,"ENSG00000290464","SUGT1P3","SUGT1 pseudogene 3","TES_vs_GFP","Hypermethylated"
"chr13",46473501,46474000,500,"*","13",6,9.5,0,5.96032613030607,0.598278812146354,0.000275611652311248,0.0221995249485186,62.2639902109999,"Promoter (<=1kb)",13,46455132,46473505,18374,2,"101929344","ENST00000649546.1",0,"ENSG00000231817","LINC01198","long intergenic non-protein coding RNA 1198","TES_vs_GFP","Hypermethylated"
"chr13",48417501,48418000,500,"*","13",4,1,7,-3.31749363119955,0.450312350091619,0.000606687592034798,0.0330151773992185,0.100307846477276,"Promoter (1-2kb)",13,48389571,48415816,26246,2,"10161","ENST00000470937.1",-1685,"ENSG00000139679","LPAR6","lysophosphatidic acid receptor 6","TES_vs_GFP","Hypomethylated"
"chr13",49218001,49218500,500,"*","13",17,9.5,0.5,3.31257276996096,0.65163979626931,0.00131623893545857,0.0468148723918073,9.93536362660424,"Promoter (1-2kb)",13,49220338,49222377,2040,1,"2862","ENST00000218721.1",-1838,"ENSG00000102539","MLNR","motilin receptor","TES_vs_GFP","Hypermethylated"
"chr13",52195501,52196000,500,"*","13",35,6.5,0,5.42350643738492,0.239339635581939,0.000978324053118296,0.0375689514448215,42.9178659873708,"Promoter (1-2kb)",13,52167709,52194465,26757,2,"100887750","ENST00000416599.5",-1036,"ENSG00000291010","MRPS31P5","mitochondrial ribosomal protein S31 pseudogene 5","TES_vs_GFP","Hypermethylated"
"chr13",52845001,52845500,500,"*","13",15,7.5,0,5.62547017957618,0.369599762416403,0.000489338337760718,0.0281127206952951,49.366832622456,"Promoter (<=1kb)",13,52844459,52845693,1235,2,"5100","ENST00000613548.1",193,"ENSG00000136099","PCDH8","protocadherin 8","TES_vs_GFP","Hypermethylated"
"chr13",75605001,75605500,500,"*","13",10,9.5,0,5.96034531029577,0.598980350378133,0.000275611652311248,0.0221995249485186,62.2648179885935,"Promoter (<=1kb)",13,75604527,75605933,1407,1,"7347","ENST00000607339.1",474,"ENSG00000118939","UCHL3","ubiquitin C-terminal hydrolase L3","TES_vs_GFP","Hypermethylated"
"chr13",75634501,75635000,500,"*","13",25,7.5,0,5.61312879488793,0.366760985598728,0.000885093968273,0.0375689514448215,48.9463303227695,"Promoter (<=1kb)",13,75635810,75804335,168526,1,"4008","ENST00000533305.5",-810,"ENSG00000136153","LMO7","LIM domain 7","TES_vs_GFP","Hypermethylated"
"chr13",75804501,75805000,500,"*","13",7,3.5,10.5,-2.24231235585952,1.03824737736797,0.000469592605869766,0.0281127206952951,0.211347308384132,"Promoter (<=1kb)",13,75804320,75845368,41049,1,"4008","ENST00000447038.5",181,"ENSG00000136153","LMO7","LIM domain 7","TES_vs_GFP","Hypomethylated"
"chr13",76887001,76887500,500,"*","13",22,12.5,1,2.82287237730793,0.970906564575069,0.000490499132599675,0.0281127206952951,7.07569752949958,"Promoter (<=1kb)",13,76880175,76886405,6231,2,"115207","ENST00000377474.4",-596,"ENSG00000178695","KCTD12","potassium channel tetramerization domain containing 12","TES_vs_GFP","Hypermethylated"
"chr13",94702001,94702500,500,"*","13",30,7.5,0,5.62545099466521,0.368889611069903,0.000489338337760718,0.0281127206952951,49.3661761483124,"Promoter (<=1kb)",13,94699694,94702862,3169,2,"101927248","ENST00000433569.1",362,"ENSG00000238230","LINC00391","long intergenic non-protein coding RNA 391","TES_vs_GFP","Hypermethylated"
"chr13",98388501,98389000,500,"*","13",13,10,0.5,3.38510739554132,0.700035634265537,0.00134406819954866,0.0468148723918073,10.4476560008543,"Promoter (1-2kb)",13,98390585,98395420,4836,1,"10160","ENST00000600190.1",-1585,"ENSG00000152767","FARP1","FERM, ARH/RhoGEF and pleckstrin domain protein 1","TES_vs_GFP","Hypermethylated"
"chr13",98848501,98849000,500,"*","13",14,8.5,0,5.80256372923548,0.487506244203019,0.000122434812863589,0.0161166266587933,55.8143323713231,"Promoter (<=1kb)",13,98809309,98847684,38376,2,"23348","ENST00000340449.7",-817,"ENSG00000088387","DOCK9","dedicator of cytokinesis 9","TES_vs_GFP","Hypermethylated"
"chr13",99354501,99355000,500,"*","13",9,7.5,0,5.61312832949276,0.366760985598728,0.000885117315234001,0.0375689514448215,48.946314533305,"Promoter (1-2kb)",13,99356131,99356228,98,1,"693208","ENST00000384986.1",-1131,"ENSG00000207719","MIR623","microRNA 623","TES_vs_GFP","Hypermethylated"
"chr13",99956501,99957000,500,"*","13",35,6.5,0,5.42350643738492,0.239339635581939,0.000978324053118296,0.0375689514448215,42.9178659873708,"Promoter (<=1kb)",13,99864292,99957153,92862,2,"101927437","ENST00000671519.1",153,NA,"CLYBL-AS3","CLYBL antisense RNA 3","TES_vs_GFP","Hypermethylated"
"chr13",102775501,102776000,500,"*","13",10,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Promoter (1-2kb)",13,102766110,102773811,7702,2,"93081","ENST00000376029.3",-1690,"ENSG00000151287","TEX30","testis expressed 30","TES_vs_GFP","Hypermethylated"
"chr13",110650501,110651000,500,"*","13",17,8,0,5.71670491122433,0.428741730552959,0.000244765370137364,0.0217239916706777,52.5895742176791,"Promoter (<=1kb)",13,110646861,110651207,4347,2,"79587","ENST00000537404.1",207,"ENSG00000134905","CARS2","cysteinyl-tRNA synthetase 2, mitochondrial","TES_vs_GFP","Hypermethylated"
"chr13",110653001,110653500,500,"*","13",15,10.5,0.5,3.45477537416122,0.750912552635434,0.000731154549347838,0.0368089479892141,10.9645551392147,"Promoter (1-2kb)",13,110646861,110651207,4347,2,"79587","ENST00000537404.1",-1794,"ENSG00000134905","CARS2","cysteinyl-tRNA synthetase 2, mitochondrial","TES_vs_GFP","Hypermethylated"
"chr13",111184501,111185000,500,"*","13",10,6.5,0,5.4234680628946,0.23791085666537,0.000978324053118296,0.0375689514448215,42.9167244229497,"Promoter (<=1kb)",13,111184938,111217865,32928,1,"8874","ENST00000467053.5",0,"ENSG00000102606","ARHGEF7","Rho guanine nucleotide exchange factor 7","TES_vs_GFP","Hypermethylated"
"chr13",112785501,112786000,500,"*","13",23,11.5,1,2.70474117715179,0.888332865124658,0.000925261986581885,0.0375689514448215,6.51940895715966,"Promoter (<=1kb)",13,112785172,112860798,75627,1,"23250","ENST00000418678.5",329,"ENSG00000068650","ATP11A","ATPase phospholipid transporting 11A","TES_vs_GFP","Hypermethylated"
"chr13",112841501,112842000,500,"*","13",19,8.5,0,5.76195661206036,0.48468714362707,0.00140604654332162,0.0479296634954753,54.2652457266068,"Promoter (<=1kb)",13,112842309,112886113,43805,1,"23250","ENST00000471555.5",-309,"ENSG00000068650","ATP11A","ATPase phospholipid transporting 11A","TES_vs_GFP","Hypermethylated"
"chr13",113544501,113545000,500,"*","13",17,7,0,5.52800989357782,0.305604413450195,0.000489338337760718,0.0281127206952951,46.1420403141692,"Promoter (<=1kb)",13,113545755,113549915,4161,1,"55002","ENST00000460039.5",-755,"ENSG00000150403","TMCO3","transmembrane and coiled-coil domains 3","TES_vs_GFP","Hypermethylated"
"chr13",113637501,113638000,500,"*","13",24,10,0,6.03317827064483,0.650616673576433,0.000275611652311248,0.0221995249485186,65.4888898807584,"Promoter (<=1kb)",13,113637151,113640684,3534,1,"7027","ENST00000494812.1",350,"ENSG00000198176","TFDP1","transcription factor Dp-1","TES_vs_GFP","Hypermethylated"
"chr13",113816001,113816500,500,"*","13",24,13,0,6.40801443361713,0.928569876467815,7.20193120899754e-06,0.00545973359814142,84.9189385757661,"Promoter (<=1kb)",13,113815630,113845744,30115,1,"650669","ENST00000458001.2",371,NA,"GAS6-AS1","GAS6 antisense RNA 1","TES_vs_GFP","Hypermethylated"
"chr13",114037001,114037500,500,"*","13",25,9.5,0,5.96030695057071,0.597577564545811,0.000275611652311248,0.0221995249485186,62.2631624553881,"Promoter (<=1kb)",13,114021409,114036193,14785,2,"22821","ENST00000542651.2",-808,"ENSG00000185989","RASA3","RAS p21 protein activator 3","TES_vs_GFP","Hypermethylated"
"chr13",114108001,114108500,500,"*","13",28,7.5,0,5.6254126256071,0.367470222881352,0.000489338337760718,0.0281127206952951,49.3648632523501,"Promoter (<=1kb)",13,114107569,114108820,1252,2,"100874321","ENST00000454005.1",320,NA,"RASA3-IT1","RASA3 intronic transcript 1","TES_vs_GFP","Hypermethylated"
"chr14",20382001,20382500,500,"*","14",11,10,0.5,3.38572142180242,0.702832497237751,0.00134546095187648,0.0468148723918073,10.4521035800986,"Promoter (<=1kb)",14,20371518,20382262,10745,2,"7011","ENST00000557314.5",0,"ENSG00000129566","TEP1","telomerase associated protein 1","TES_vs_GFP","Hypermethylated"
"chr14",22841501,22842000,500,"*","14",15,10.5,0.5,3.45174459364619,0.74813105518711,0.000922121498092082,0.0375689514448215,10.941545232108,"Promoter (<=1kb)",14,22841621,22842468,848,1,"4323","ENST00000547596.1",0,"ENSG00000157227","MMP14","matrix metallopeptidase 14","TES_vs_GFP","Hypermethylated"
